lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name,player3Name
847578684770218481624,Hyman-Kerfoot-Mikheyev,line,13,3290.0,0.5,0.55,0.52,22.16,1.59,1.4,5.22,0.69,12.87,9.23,1.59,1.61,1.61,21.0,10.0,19.0,50.0,2.0,0.0,0.0,6.0,0.0,12.0,11.0,19.0,29.0,7.0,17.0,16.0,25.0,2.0,4.0,24.0,7.0,0.0,0.77,0.82,0.0,1.0,1.0,0.0,50.2,31.0,31.14,4.0,0.28,0.0,0.0,1.87,1.9,1.89,20.93,1.59,1.3,5.21,0.63,11.72,8.56,1.58,1.6,1.6,20.0,9.0,12.0,41.0,0.0,0.0,0.0,5.0,0.0,9.0,15.0,20.0,29.0,5.0,16.0,22.0,38.0,7.0,9.0,23.0,5.0,1.0,0.63,0.57,0.39,0.0,0.0,0.0,41.71,29.0,29.32,6.0,0.27,0.0,0.0,1.86,1.87,1.87,8475786,8477021,8481624,Zach Hyman,Alexander Kerfoot,Ilya Mikheyev
847062184740388478133,Byron-Evans-Perry,line,17,5429.0,0.42,0.48,0.5,34.03,1.76,2.11,7.94,1.14,20.99,16.07,1.74,1.79,1.78,30.0,20.0,11.0,61.0,3.0,2.0,1.0,9.0,1.0,13.0,22.0,27.0,47.0,3.0,6.0,29.0,69.0,5.0,19.0,46.0,4.0,0.0,1.19,0.56,0.0,1.0,2.0,0.0,61.9,50.0,50.46,15.0,0.43,0.16,0.16,2.02,2.06,2.05,35.02,2.41,2.21,8.84,1.16,20.26,15.12,2.4,2.35,2.33,34.0,16.0,17.0,67.0,0.0,2.0,0.0,9.0,1.0,16.0,22.0,34.0,50.0,3.0,6.0,39.0,58.0,10.0,13.0,43.0,4.0,3.0,1.18,0.47,0.77,0.0,0.0,0.0,65.4,50.0,49.13,11.0,0.45,0.3,0.3,2.56,2.5,2.5,8470621,8474038,8478133,Corey Perry,Paul Byron,Jake Evans
847628884769198479411,Abramov-Tierney-Dzingel,line,2,983.0,0.57,0.43,0.33,4.94,0.44,0.4,1.13,0.17,2.81,2.06,0.42,0.48,0.45,5.0,2.0,6.0,13.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,5.0,7.0,0.0,0.0,2.0,7.0,1.0,5.0,6.0,0.0,1.0,0.24,0.0,0.21,0.0,0.0,0.0,13.79,7.0,7.45,4.0,0.08,0.05,0.05,0.48,0.51,0.49,9.96,0.33,0.45,2.45,0.3,5.46,5.01,0.33,0.32,0.32,12.0,2.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,4.0,7.0,12.0,14.0,0.0,0.0,4.0,9.0,2.0,4.0,14.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,15.89,14.0,13.16,1.0,0.09,0.0,0.0,0.42,0.41,0.41,8476288,8476919,8479411,Ryan Dzingel,Chris Tierney,Vitaly Abramov
847632684769158481638,Nygard-Khaira-Archibald,line,1,608.0,0.31,0.43,0.42,5.44,0.34,0.35,1.2,0.17,3.18,2.77,0.34,0.32,0.32,3.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,8.0,1.0,2.0,8.0,10.0,0.0,3.0,7.0,1.0,0.0,0.21,0.12,0.0,0.0,0.0,0.0,8.79,8.0,7.84,2.0,0.07,0.0,0.0,0.41,0.39,0.39,7.87,0.76,0.58,1.75,0.26,4.47,3.19,0.74,0.8,0.78,10.0,1.0,1.0,12.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,9.0,10.0,0.0,0.0,9.0,4.0,0.0,2.0,7.0,4.0,0.0,0.33,0.43,0.0,0.0,1.0,0.0,12.57,11.0,11.45,1.0,0.12,0.0,0.0,0.88,0.93,0.9,8476326,8476915,8481638,Josh Archibald,Jujhar Khaira,Joakim Nygard
847641984779368480789,Dal Colle-Pageau-Wahlstrom,line,12,4015.0,0.45,0.45,0.5,24.16,1.8,1.67,5.6,0.82,14.68,10.42,1.77,1.82,1.78,24.0,11.0,8.0,43.0,1.0,2.0,0.0,7.0,1.0,6.0,18.0,23.0,34.0,4.0,8.0,45.0,36.0,3.0,11.0,27.0,7.0,1.0,0.92,0.68,0.21,0.0,1.0,0.0,43.44,35.0,35.29,7.0,0.34,0.25,0.25,1.9,1.91,1.9,25.56,2.23,1.7,6.41,0.84,13.4,10.42,1.98,2.22,1.97,19.0,16.0,17.0,52.0,2.0,3.0,1.0,5.0,3.0,11.0,11.0,17.0,33.0,2.0,4.0,34.0,35.0,3.0,15.0,28.0,5.0,2.0,0.85,0.65,0.73,1.0,0.0,1.0,50.6,35.0,34.36,5.0,0.35,0.79,0.79,1.79,1.79,1.77,8476419,8477936,8480789,Jean-Gabriel Pageau,Michael Dal Colle,Oliver Wahlstrom
847458984764548479344,Ennis-Nugent-Hopkins-Puljujarvi,line,6,2945.0,0.61,0.43,0.5,22.72,2.96,1.72,4.61,0.77,11.82,9.12,2.81,2.99,2.85,21.0,10.0,4.0,35.0,1.0,4.0,1.0,3.0,0.0,11.0,12.0,20.0,30.0,5.0,13.0,24.0,23.0,3.0,10.0,17.0,11.0,3.0,0.56,1.47,0.92,0.0,0.0,1.0,35.81,31.0,31.42,9.0,0.36,1.08,1.08,2.24,2.25,2.21,20.57,1.89,1.44,4.85,0.75,12.61,9.46,1.86,1.91,1.87,21.0,10.0,15.0,46.0,0.0,1.0,0.0,5.0,1.0,14.0,10.0,21.0,31.0,5.0,13.0,16.0,34.0,7.0,11.0,22.0,8.0,1.0,0.68,0.95,0.25,0.0,0.0,0.0,44.79,31.0,30.75,7.0,0.3,0.14,0.14,2.05,2.06,2.04,8474589,8476454,8479344,Tyler Ennis,Ryan Nugent-Hopkins,Jesse Puljujarvi
847416184757638476872,Hayes-Laughton-Voracek,line,6,715.0,0.77,0.38,0.57,3.15,0.2,0.19,0.75,0.12,1.51,1.22,0.2,0.22,0.22,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,0.02,0.18,0.0,0.0,1.0,0.0,5.5,4.0,4.31,0.0,0.04,0.0,0.0,0.24,0.26,0.26,2.02,0.06,0.12,0.54,0.06,1.36,0.86,0.06,0.06,0.06,1.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,8.0,4.0,0.0,1.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,7.28,3.0,2.73,1.0,0.02,0.0,0.0,0.08,0.08,0.07,8474161,8475763,8476872,Jakub Voracek,Kevin Hayes,Scott Laughton
847350484747098478445,Martin-Barzal-Clutterbuck,line,43,1489.0,0.44,0.38439892545332444,0.47,6.69,0.68,0.47,1.36,0.19,3.55,2.74,0.65,0.7,0.67,6.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,9.0,1.0,2.0,1.0,10.0,0.0,2.0,5.0,4.0,0.0,0.2,0.47,0.0,0.0,0.0,0.0,9.28,9.0,9.19,1.0,0.1,0.0,0.11,0.67,0.68,0.67,7.33,0.87,0.57,1.66,0.27,3.8,2.83,0.85,0.85,0.82,8.0,2.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,10.0,0.0,0.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,0.19,0.42,0.26,0.0,0.0,0.0,13.82,10.0,9.49,1.0,0.12,0.26,0.26,0.74,0.73,0.72,8473504,8474709,8478445,Cal Clutterbuck,Matt Martin,Mathew Barzal
847689784774828478104,Blais-Sanford-Sundqvist,line,4,607.0,0.25,0.33,0.3,1.83,0.12,0.1,0.47,0.08,1.32,0.91,0.12,0.12,0.12,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,0.0,2.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,5.07,3.0,3.05,1.0,0.02,0.0,0.0,0.14,0.14,0.14,5.21,0.36,0.28,1.23,0.19,2.71,2.23,0.36,0.37,0.37,6.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,1.0,2.0,5.0,2.0,0.0,2.0,5.0,2.0,0.0,0.11,0.25,0.0,0.0,1.0,0.0,10.03,7.0,7.02,1.0,0.06,0.0,0.0,0.42,0.43,0.43,8476897,8477482,8478104,Oskar Sundqvist,Zach Sanford,Sammy Blais
847692584785088479316,Trenin-Sissons-Kunin,line,31,2178.0,0.48,0.4590909090909091,0.48,10.23,0.59,0.7,2.38,0.32,6.45,4.57,0.59,0.58,0.58,8.0,7.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,8.0,15.0,1.0,2.0,13.0,26.0,1.0,4.0,12.0,3.0,0.0,0.29,0.3,0.0,0.0,0.0,0.0,18.28,15.0,14.62,3.0,0.14,0.0,0.0,0.73,0.72,0.72,10.66,0.64,0.64,2.87,0.36,6.76,4.74,0.63,0.65,0.65,12.0,4.0,4.0,20.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,12.0,16.0,1.0,2.0,9.0,9.0,4.0,2.0,14.0,2.0,0.0,0.47,0.17,0.0,0.0,0.0,0.0,21.16,16.0,16.52,1.0,0.13,0.0,0.0,0.77,0.78,0.78,8476925,8478508,8479316,Colton Sissons,Yakov Trenin,Luke Kunin
847527884758078476410,Leivo-Froese-Nordstrom,line,4,974.0,0.29,0.26,0.19,1.71,0.1,0.11,0.43,0.07,1.34,0.94,0.09,0.1,0.1,3.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,11.0,2.0,2.0,3.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,6.0,3.0,3.16,2.0,0.02,0.0,0.0,0.12,0.13,0.12,9.11,0.25,0.46,3.06,0.59,4.98,3.67,0.24,0.24,0.24,13.0,0.0,4.0,17.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,13.0,13.0,0.0,0.0,11.0,7.0,1.0,1.0,13.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,16.86,13.0,12.86,1.0,0.09,0.04,0.04,0.3,0.29,0.29,8475278,8475807,8476410,Byron Froese,Joakim Nordstrom,Josh Leivo
847740684779498478462,Janmark-Roy-Tuch,line,5,741.0,0.4,0.44,0.47,5.89,0.33,0.3,1.34,0.19,3.19,2.65,0.33,0.31,0.31,7.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,8.0,1.0,2.0,4.0,5.0,1.0,0.0,7.0,1.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,11.07,8.0,7.76,0.0,0.06,0.0,0.0,0.39,0.37,0.37,6.24,0.49,0.35,1.79,0.2,3.59,2.59,0.48,0.49,0.49,4.0,5.0,5.0,14.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,8.0,0.0,0.0,7.0,16.0,2.0,2.0,7.0,1.0,1.0,0.18,0.09,0.21,1.0,0.0,0.0,13.91,9.0,8.83,1.0,0.07,0.0,0.0,0.56,0.56,0.56,8477406,8477949,8478462,Mattias Janmark,Alex Tuch,Nicolas Roy
847648384780468479351,Heinen-Steel-Rakell,line,5,892.0,0.38,0.35,0.36,7.67,0.85,0.52,1.85,0.25,3.68,2.85,0.75,0.89,0.78,6.0,4.0,1.0,11.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,6.0,10.0,0.0,0.0,6.0,4.0,2.0,2.0,7.0,1.0,2.0,0.23,0.08,0.54,0.0,0.0,0.0,11.13,10.0,10.06,1.0,0.11,0.54,0.54,0.42,0.43,0.42,13.0,1.39,0.98,2.8,0.41,7.19,5.23,1.3,1.37,1.29,15.0,3.0,2.0,20.0,1.0,2.0,0.0,1.0,0.0,5.0,9.0,14.0,17.0,0.0,0.0,6.0,3.0,1.0,3.0,11.0,6.0,1.0,0.3,0.8,0.29,0.0,1.0,0.0,20.07,18.0,18.1,1.0,0.21,0.48,0.48,1.12,1.12,1.1,8476483,8478046,8479351,Rickard Rakell,Danton Heinen,Sam Steel
847644284765458481516,Nieto-Kellman-Gabriel,line,2,750.0,0.55,0.37,0.54,5.33,0.36,0.35,1.21,0.16,2.59,2.33,0.36,0.34,0.34,5.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,1.0,5.0,5.0,16.0,0.0,0.0,5.0,2.0,0.0,0.12,0.24,0.0,1.0,0.0,0.0,6.47,7.0,6.51,0.0,0.07,0.0,0.0,0.43,0.41,0.41,4.29,0.3,0.24,1.3,0.16,2.29,1.71,0.3,0.33,0.32,4.0,2.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,5.0,4.0,13.0,2.0,1.0,4.0,2.0,0.0,0.07,0.23,0.0,1.0,0.0,0.0,13.44,6.0,6.63,0.0,0.05,0.0,0.0,0.35,0.38,0.37,8476442,8476545,8481516,Matt Nieto,Kurtis Gabriel,Joel Kellman
847712684779308480748,Sherwood-Bellemare-Megna,line,3,1356.0,0.82,0.69,0.68,9.51,0.98,0.78,2.08,0.29,5.26,3.61,0.91,0.99,0.92,10.0,3.0,7.0,20.0,2.0,1.0,1.0,1.0,0.0,6.0,3.0,8.0,11.0,1.0,2.0,12.0,15.0,1.0,1.0,10.0,1.0,2.0,0.36,0.13,0.48,1.0,0.0,1.0,21.22,13.0,13.48,0.0,0.16,0.25,0.25,0.89,0.9,0.88,4.66,0.21,0.26,1.04,0.13,2.34,2.02,0.21,0.2,0.2,6.0,0.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,6.0,6.0,2.0,1.0,5.0,1.0,0.0,0.11,0.1,0.0,1.0,0.0,0.0,8.42,6.0,5.71,1.0,0.05,0.0,0.0,0.26,0.25,0.25,8477126,8477930,8480748,Jayson Megna,Pierre-Edouard Bellemare,Kiefer Sherwood
847702184779398482222,Barabanov-Kerfoot-Nylander,line,3,1070.0,0.64,0.58,0.58,10.29,0.85,0.64,2.52,0.29,5.71,3.98,0.84,0.91,0.91,13.0,1.0,4.0,18.0,1.0,0.0,0.0,3.0,0.0,4.0,6.0,12.0,13.0,1.0,2.0,8.0,4.0,2.0,4.0,11.0,1.0,2.0,0.27,0.12,0.46,1.0,0.0,0.0,18.57,14.0,14.6,2.0,0.13,0.0,0.0,0.98,1.06,1.05,7.12,0.49,0.53,1.58,0.21,4.31,2.89,0.48,0.44,0.43,6.0,4.0,3.0,13.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,6.0,10.0,0.0,0.0,8.0,13.0,1.0,8.0,7.0,3.0,0.0,0.15,0.34,0.0,0.0,0.0,0.0,11.75,10.0,9.2,4.0,0.11,0.0,0.0,0.6,0.54,0.53,8477021,8477939,8482222,Alexander Kerfoot,William Nylander,Alexander Barabanov
847347384758078478585,Lucic-Ryan-Nordstrom,line,11,2186.0,0.42,0.53,0.47,14.22,1.02,0.98,3.54,0.46,8.09,5.91,0.99,1.05,1.02,13.0,7.0,10.0,30.0,0.0,1.0,0.0,3.0,1.0,10.0,5.0,13.0,20.0,2.0,4.0,18.0,21.0,2.0,9.0,15.0,4.0,1.0,0.39,0.43,0.21,0.0,0.0,0.0,29.78,20.0,20.19,5.0,0.2,0.21,0.21,1.02,1.03,1.03,16.65,1.39,1.01,3.91,0.48,9.31,6.91,1.36,1.37,1.34,16.0,7.0,4.0,27.0,0.0,1.0,0.0,3.0,0.0,9.0,10.0,16.0,23.0,3.0,6.0,12.0,14.0,2.0,8.0,17.0,4.0,2.0,0.38,0.43,0.57,0.0,0.0,0.0,27.13,23.0,23.12,8.0,0.21,0.29,0.29,1.3,1.31,1.3,8473473,8475807,8478585,Milan Lucic,Joakim Nordstrom,Derek Ryan
847353384768828477998,Teravainen-Staal-Foegele,line,4,890.0,0.28,0.46,0.33,3.42,0.27,0.24,0.8,0.12,2.09,1.48,0.27,0.28,0.28,4.0,1.0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,12.0,4.0,2.0,3.0,4.0,0.0,1.0,0.07,0.0,0.2,0.0,0.0,0.0,12.26,5.0,5.01,3.0,0.05,0.0,0.0,0.32,0.34,0.33,7.34,0.71,0.43,1.8,0.24,4.09,2.75,0.65,0.7,0.64,9.0,1.0,4.0,14.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,9.0,10.0,2.0,4.0,7.0,5.0,3.0,1.0,7.0,2.0,1.0,0.21,0.29,0.2,0.0,0.0,0.0,13.82,10.0,9.84,1.0,0.09,0.2,0.2,0.59,0.58,0.56,8473533,8476882,8477998,Jordan Staal,Teuvo Teravainen,Warren Foegele
847742684800648480801,Paul-Norris-Tkachuk,line,7,3173.0,0.47,0.46,0.48,29.13,2.23,1.82,7.31,0.94,16.62,12.09,2.13,2.2,2.1,28.0,13.0,11.0,52.0,1.0,4.0,1.0,8.0,0.0,13.0,15.0,27.0,40.0,5.0,13.0,35.0,36.0,3.0,10.0,31.0,8.0,2.0,0.71,0.98,0.53,0.0,0.0,1.0,51.8,41.0,40.72,8.0,0.37,0.74,0.74,1.87,1.87,1.79,32.37,2.48,2.06,7.63,0.98,18.32,13.53,2.37,2.49,2.38,32.0,13.0,15.0,60.0,4.0,1.0,0.0,8.0,0.0,25.0,7.0,28.0,41.0,2.0,9.0,31.0,21.0,4.0,14.0,36.0,5.0,4.0,1.01,0.51,0.96,2.0,1.0,1.0,62.13,45.0,46.25,10.0,0.42,0.03,0.03,2.87,2.88,2.77,8477426,8480064,8480801,Nicholas Paul,Josh Norris,Brady Tkachuk
847887384800318481533,Comtois-Zegras-Terry,line,23,5332.0,0.48,0.573330832708177,0.56,9.88,0.59,0.59,2.59,0.34,5.4,4.49,0.58,0.57,0.57,11.0,3.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,3.0,8.0,11.0,14.0,0.0,0.0,3.0,5.0,2.0,4.0,13.0,1.0,0.0,0.4,0.19,0.0,0.0,0.0,0.0,14.19,14.0,13.27,2.0,0.12,0.19,0.19,0.52,0.5,0.49,7.58,0.63,0.54,1.81,0.25,4.46,3.31,0.62,0.65,0.64,9.0,2.0,5.0,16.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,9.0,11.0,1.0,2.0,2.0,4.0,1.0,4.0,8.0,3.0,0.0,0.29,0.34,0.0,0.0,0.0,0.0,16.58,11.0,11.41,2.0,0.11,0.0,0.0,0.74,0.76,0.75,8478873,8480031,8481533,Troy Terry,Max Comtois,Trevor Zegras
847645584775018479370,Jost-Landeskog-Nichushkin,line,5,610.0,0.34,0.47,0.5,3.62,0.17,0.2,0.99,0.11,2.1,1.44,0.16,0.15,0.15,5.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,6.5,5.0,4.69,0.0,0.04,0.0,0.0,0.2,0.19,0.19,3.45,0.32,0.21,0.83,0.11,2.05,1.48,0.32,0.36,0.36,4.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,7.0,3.0,0.0,3.0,2.0,0.0,0.06,0.27,0.0,0.0,1.0,0.0,8.67,5.0,5.59,0.0,0.04,0.0,0.0,0.37,0.41,0.41,8476455,8477501,8479370,Gabriel Landeskog,Valeri Nichushkin,Tyson Jost
847641984793568480789,Bellows-Pageau-Wahlstrom,line,12,2285.0,0.39,0.5365864332603938,0.46,9.28,0.69,0.55,2.09,0.29,5.13,4.25,0.68,0.72,0.71,9.0,4.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,9.0,13.0,1.0,2.0,11.0,8.0,2.0,1.0,8.0,5.0,0.0,0.14,0.55,0.0,0.0,0.0,0.0,15.43,13.0,13.37,1.0,0.12,0.0,0.0,0.8,0.83,0.82,10.81,1.06,0.79,2.7,0.39,6.01,4.06,1.01,1.02,0.97,12.0,3.0,6.0,21.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,12.0,15.0,1.0,2.0,11.0,8.0,3.0,2.0,11.0,3.0,1.0,0.39,0.47,0.2,0.0,0.0,0.0,20.67,15.0,14.86,2.0,0.17,0.37,0.37,0.86,0.83,0.82,8476419,8479356,8480789,Jean-Gabriel Pageau,Kieffer Bellows,Oliver Wahlstrom
847516384769138476915,Shore-Khaira-Chiasson,line,7,1876.0,0.16,0.25,0.27,7.53,0.4,0.42,1.71,0.22,4.05,3.2,0.4,0.42,0.42,9.0,1.0,3.0,13.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,9.0,1.0,2.0,7.0,30.0,3.0,5.0,9.0,1.0,0.0,0.3,0.11,0.0,0.0,1.0,0.0,13.25,10.0,10.25,4.0,0.08,0.0,0.0,0.49,0.5,0.5,20.35,2.1,1.45,4.83,0.65,10.3,7.66,2.0,2.02,1.92,20.0,7.0,13.0,40.0,1.0,4.0,1.0,5.0,1.0,10.0,6.0,19.0,26.0,1.0,2.0,20.0,17.0,6.0,2.0,16.0,10.0,1.0,0.35,1.46,0.29,1.0,0.0,0.0,39.15,27.0,26.45,2.0,0.31,0.66,0.66,1.75,1.7,1.66,8475163,8476913,8476915,Alex Chiasson,Devin Shore,Jujhar Khaira
847061284758428479368,Jones-Getzlaf-Carrick,line,4,1295.0,0.59,0.62,0.54,14.22,1.11,0.9,3.73,0.48,7.9,5.87,1.1,1.15,1.14,14.0,6.0,12.0,32.0,3.0,2.0,0.0,2.0,1.0,4.0,8.0,11.0,17.0,0.0,0.0,10.0,10.0,1.0,6.0,16.0,2.0,2.0,0.41,0.27,0.44,1.0,0.0,2.0,33.41,20.0,20.44,5.0,0.18,0.2,0.2,1.1,1.15,1.14,11.63,0.77,0.73,2.84,0.39,7.17,5.1,0.76,0.76,0.76,13.0,4.0,3.0,20.0,1.0,0.0,0.0,5.0,0.0,6.0,5.0,12.0,16.0,2.0,4.0,12.0,8.0,1.0,5.0,14.0,3.0,0.0,0.36,0.41,0.0,0.0,1.0,0.0,19.59,17.0,16.9,4.0,0.15,0.0,0.0,0.92,0.91,0.91,8470612,8475842,8479368,Ryan Getzlaf,Sam Carrick,Max Jones
847514984756928476437,Johansson-Rask-Zuccarello,line,4,700.0,0.08,0.37,0.31,2.76,0.04,0.11,0.56,0.08,1.59,1.61,0.04,0.04,0.04,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6.63,4.0,3.82,1.0,0.02,0.0,0.0,0.07,0.07,0.07,6.33,0.51,0.4,1.5,0.22,3.93,2.44,0.49,0.52,0.49,6.0,3.0,3.0,12.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,4.0,4.0,1.0,2.0,7.0,2.0,0.0,0.22,0.29,0.0,1.0,0.0,0.0,12.66,9.0,9.35,2.0,0.08,0.15,0.15,0.44,0.45,0.45,8475149,8475692,8476437,Marcus Johansson,Mats Zuccarello,Victor Rask
847528784763938476925,Haula-Sissons-Cousins,line,9,1285.0,0.51,0.48,0.43,7.28,0.85,0.58,1.53,0.21,3.99,2.84,0.85,0.88,0.87,7.0,3.0,6.0,16.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,9.0,3.0,6.0,11.0,8.0,1.0,2.0,6.0,3.0,1.0,0.19,0.45,0.21,0.0,1.0,0.0,15.53,10.0,9.88,1.0,0.12,0.0,0.0,0.98,1.0,0.99,10.2,0.82,0.62,2.91,0.37,4.43,3.85,0.79,0.87,0.84,11.0,2.0,4.0,17.0,0.0,1.0,0.0,6.0,0.0,3.0,3.0,11.0,13.0,1.0,2.0,12.0,9.0,0.0,6.0,9.0,3.0,1.0,0.18,0.38,0.25,0.0,0.0,0.0,17.95,13.0,13.56,4.0,0.13,0.25,0.25,0.7,0.73,0.72,8475287,8476393,8476925,Erik Haula,Nick Cousins,Colton Sissons
