lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence
84718738479410,Sergachev-Stralman,pairing,91,38940.0,0.54,0.5214227015921932,0.51,288.46,24.99,19.7,66.3,9.13,161.56,120.32,23.93,25.31,24.23,289.0,113.0,144.0,546.0,33.0,19.0,3.0,64.0,19.0,130.0,141.0,260.0,373.0,43.0,101.0,252.0,211.0,61.0,76.0,294.0,87.0,21.0,9.17,10.44,5.38,11.0,13.0,5.0,557.96,402.0,408.56,42.0,4.07,4.24,4.51,24.54,24.75,24.23,275.95,21.6,18.9,63.53,8.84,156.6,118.54,21.17,21.33,20.92,292.0,96.0,97.0,485.0,19.0,12.0,1.0,62.0,25.0,97.0,173.0,273.0,369.0,44.0,100.0,290.0,216.0,66.0,74.0,303.0,74.0,11.0,9.69,9.02,2.88,10.0,7.0,2.0,478.48,388.0,383.05,44.0,3.89,2.07,2.07,23.42,23.16,22.87,8471873,8479410,Anton Stralman,Mikhail Sergachev,3.0508474576271185,3.882896764252696,0.004219924567765654,-0.001133962758771867,3.0898765993992177,2.975848687585017,0.003085961808993787
84706028480336,Phaneuf-Walker,pairing,23,9478.0,0.44,0.5,0.47,71.3,4.74,4.47,18.15,2.5,40.23,30.91,4.49,4.8,4.55,68.0,33.0,50.0,151.0,3.0,6.0,1.0,14.0,2.0,36.0,40.0,65.0,98.0,15.0,33.0,47.0,83.0,17.0,25.0,85.0,13.0,3.0,2.19,1.76,0.8,0.0,2.0,1.0,148.07,101.0,100.21,21.0,0.91,1.05,1.05,4.61,4.67,4.61,81.15,5.96,5.15,19.42,2.59,44.77,34.12,5.88,5.93,5.85,81.0,31.0,37.0,149.0,13.0,1.0,1.0,24.0,2.0,31.0,41.0,68.0,99.0,12.0,27.0,62.0,62.0,19.0,28.0,85.0,25.0,2.0,2.48,3.0,0.47,5.0,8.0,0.0,151.9,112.0,112.7,17.0,1.06,0.1,0.1,6.91,6.89,6.81,8470602,8480336,Dion Phaneuf,Sean Walker,1.139480903144123,7.976366322008863,0.045480559242024654,-0.018889166553617498,3.9686519125653823,2.597695639326683,0.026591392688407156
84735078473991,Alzner-Petry,pairing,88,46781.0,0.51,0.5204991342639106,0.52,372.5,27.62,24.14,90.67,12.26,206.63,157.73,26.96,27.79,27.12,386.0,134.0,213.0,733.0,27.0,30.0,4.0,95.0,14.0,192.0,163.0,360.0,494.0,55.0,122.0,390.0,373.0,89.0,146.0,414.0,83.0,23.0,11.48,9.86,6.28,10.0,12.0,4.0,727.07,520.0,517.77,125.0,4.99,4.94,4.77,27.78,27.88,27.48,342.46,26.6,21.53,83.96,11.39,185.81,151.9,25.66,26.86,25.89,350.0,134.0,194.0,678.0,34.0,23.0,6.0,89.0,12.0,155.0,172.0,316.0,450.0,46.0,100.0,409.0,379.0,78.0,170.0,374.0,90.0,20.0,9.64,11.0,5.96,16.0,13.0,5.0,684.68,484.0,486.48,136.0,4.46,5.15,5.28,25.65,25.79,25.33,8473507,8473991,Jeff Petry,Karl Alzner,2.077766614651248,9.619289882644663,0.0015710607074429506,0.03185234753262978,3.0334606914335116,3.678396173472504,0.03342340824007273
84753248479395,Cholowski-Jensen,pairing,34,7609.0,0.63,0.58,0.6,75.2,6.32,4.78,17.66,2.37,41.47,32.41,6.16,6.15,5.99,75.0,30.0,36.0,141.0,1.0,4.0,1.0,21.0,3.0,33.0,43.0,74.0,104.0,6.0,18.0,63.0,53.0,14.0,26.0,83.0,17.0,5.0,2.57,2.08,1.66,0.0,0.0,1.0,135.01,105.0,101.69,16.0,0.99,1.07,1.07,6.24,6.08,5.95,50.91,3.68,3.42,12.9,1.64,28.17,21.2,3.64,3.77,3.73,56.0,15.0,32.0,103.0,6.0,6.0,2.0,12.0,2.0,22.0,23.0,50.0,65.0,12.0,28.0,55.0,51.0,15.0,30.0,52.0,18.0,1.0,1.34,2.07,0.27,2.0,4.0,0.0,105.04,71.0,71.85,18.0,0.71,0.77,0.77,3.62,3.7,3.68,8475324,8479395,Nick Jensen,Dennis Cholowski,0.4731239321855697,7.569982914969115,0.07506005513524938,0.11254153414797452,4.598640543910464,5.39692682131199,0.1876015892832239
84783978480147,Fantenberg-Andersson,pairing,15,11133.0,0.58,0.6,0.57,91.27,6.87,5.72,21.47,3.04,52.4,38.57,6.79,7.01,6.93,93.0,36.0,55.0,184.0,10.0,3.0,0.0,22.0,5.0,41.0,48.0,83.0,119.0,12.0,32.0,94.0,65.0,26.0,45.0,106.0,21.0,2.0,3.35,2.93,0.59,4.0,5.0,1.0,188.0,129.0,131.66,29.0,1.17,0.26,0.26,7.71,7.88,7.8,68.95,4.96,4.26,16.3,2.18,37.9,31.39,4.87,5.11,5.01,66.0,31.0,26.0,123.0,4.0,3.0,0.0,18.0,0.0,26.0,46.0,62.0,93.0,13.0,32.0,77.0,84.0,28.0,41.0,73.0,21.0,3.0,1.65,2.65,0.66,0.0,3.0,1.0,123.71,97.0,97.84,27.0,0.87,0.6,0.6,5.23,5.38,5.34,8478397,8480147,Rasmus Andersson,Oscar Fantenberg,3.2336297493936943,9.377526273241712,0.08225463455900583,0.13910098891219663,4.751871797770811,5.96259415440594,0.22135562347120247
84746888476372,Seeler-Pateryn,pairing,51,29070.0,0.53,0.49,0.52,224.25,15.61,14.34,55.58,7.6,126.78,95.08,15.26,15.7,15.35,223.0,92.0,109.0,424.0,21.0,11.0,1.0,60.0,3.0,104.0,116.0,202.0,294.0,40.0,92.0,206.0,242.0,55.0,47.0,252.0,55.0,8.0,6.58,6.87,2.16,11.0,10.0,0.0,425.71,315.0,315.11,36.0,2.94,1.83,1.83,16.73,16.82,16.6,208.21,13.7,13.36,51.3,6.65,119.54,89.46,13.38,13.76,13.45,200.0,94.0,145.0,439.0,19.0,7.0,1.0,64.0,8.0,85.0,111.0,181.0,275.0,42.0,102.0,213.0,202.0,40.0,44.0,240.0,45.0,9.0,6.56,4.9,2.22,13.0,4.0,2.0,441.2,294.0,298.06,32.0,2.72,0.85,0.97,15.44,15.53,15.36,8474688,8476372,Greg Pateryn,Nick Seeler,2.6006191950464395,4.458204334365325,-0.004109696523720396,0.030829311791858993,2.9124710543557546,3.6566074016667987,0.026719615268138597
84684988475324,Orpik-Jensen,pairing,19,10726.0,0.49,0.53,0.53,86.33,6.76,5.64,20.01,2.95,50.1,38.54,6.63,6.92,6.78,83.0,41.0,35.0,159.0,12.0,3.0,2.0,22.0,2.0,40.0,45.0,71.0,112.0,12.0,27.0,68.0,70.0,21.0,30.0,95.0,25.0,4.0,2.95,2.92,0.89,2.0,9.0,1.0,164.13,124.0,127.22,17.0,1.16,0.39,0.37,7.56,7.7,7.54,79.78,6.98,5.25,18.75,2.55,42.1,33.36,6.7,6.86,6.58,72.0,37.0,34.0,143.0,7.0,11.0,1.0,12.0,5.0,36.0,38.0,65.0,102.0,9.0,21.0,67.0,118.0,24.0,25.0,75.0,26.0,8.0,1.89,2.99,2.09,3.0,1.0,3.0,139.15,109.0,107.02,12.0,1.09,1.97,1.97,6.09,6.0,5.86,8468498,8475324,Brooks Orpik,Nick Jensen,4.027596494499348,5.705761700540742,0.05225794163630537,0.024233530347681942,4.1129976402305095,3.5161294388351143,0.07649147198398731
84684988477043,Orpik-Djoos,pairing,47,16030.0,0.47,0.4983069245165314,0.51,50.55,3.51,3.08,12.6,1.6,29.18,22.03,3.44,3.46,3.4,50.0,22.0,23.0,95.0,10.0,3.0,0.0,27.0,1.0,15.0,23.0,47.0,69.0,7.0,17.0,51.0,43.0,18.0,16.0,59.0,12.0,1.0,1.74,1.46,0.31,2.0,1.0,0.0,93.96,72.0,71.23,26.0,0.63,0.33,0.33,3.81,3.75,3.72,49.82,3.88,3.18,12.02,1.62,28.02,21.28,3.72,3.9,3.73,54.0,16.0,34.0,104.0,3.0,5.0,1.0,15.0,0.0,16.0,31.0,51.0,67.0,8.0,19.0,60.0,38.0,18.0,16.0,55.0,11.0,4.0,1.61,1.24,1.02,1.0,1.0,1.0,105.41,70.0,70.13,9.0,0.66,1.14,1.14,3.39,3.4,3.33,8468498,8477043,Brooks Orpik,Christian Djoos,2.245789145352464,5.839051777916406,0.020018570781666856,-0.0031919098497619758,3.426358584803186,2.9320182154257393,0.01682666093190488
84745818478408,Gardiner-Dermott,pairing,81,8851.0,0.57,0.5774940684668399,0.51,23.44,2.32,1.74,5.94,0.78,12.87,9.35,2.21,2.24,2.15,26.0,7.0,8.0,41.0,11.0,2.0,1.0,7.0,1.0,12.0,9.0,24.0,31.0,2.0,4.0,22.0,9.0,8.0,10.0,20.0,13.0,0.0,0.58,1.74,0.0,0.0,2.0,0.0,40.94,33.0,32.71,11.0,0.37,0.37,0.37,2.32,2.27,2.23,23.33,1.74,1.48,5.46,0.69,12.83,9.79,1.72,1.74,1.72,23.0,9.0,6.0,38.0,1.0,1.0,1.0,5.0,1.0,9.0,15.0,22.0,31.0,1.0,2.0,14.0,25.0,5.0,8.0,26.0,5.0,1.0,0.81,0.61,0.32,0.0,0.0,1.0,37.44,32.0,31.65,7.0,0.31,0.32,0.32,1.73,1.73,1.7,8474581,8478408,Jake Gardiner,Travis Dermott,4.474070726471584,4.474070726471584,0.0702781327822497,0.05412524410354991,4.496794429654853,4.15276773401078,0.12440337688579961
84757478477507,Nemeth-Zadorov,pairing,119,32398.0,0.56,0.5231878511019199,0.56,68.06,4.76,4.17,15.69,2.2,37.72,31.46,4.69,4.77,4.69,73.0,23.0,31.0,127.0,25.0,1.0,0.0,19.0,1.0,34.0,37.0,69.0,92.0,8.0,16.0,26.0,57.0,15.0,14.0,78.0,16.0,2.0,2.29,1.98,0.48,2.0,1.0,1.0,126.91,96.0,95.84,42.0,0.85,0.23,0.23,5.38,5.36,5.3,52.87,3.69,3.26,13.09,1.91,29.73,23.31,3.61,3.65,3.56,50.0,25.0,22.0,97.0,2.0,3.0,0.0,7.0,0.0,23.0,40.0,48.0,73.0,6.0,12.0,36.0,46.0,18.0,18.0,58.0,15.0,2.0,1.41,1.73,0.55,1.0,1.0,0.0,95.92,75.0,74.59,10.0,0.66,0.56,0.56,3.79,3.76,3.73,8475747,8477507,Patrik Nemeth,Nikita Zadorov,2.777949256126921,4.666954750293228,0.04922317927081421,0.03906279617184283,4.048362806831227,3.8319654123127886,0.08828597544265704
84746188476931,Scandella-Mccabe,pairing,63,9330.0,0.46,0.5133922829581994,0.42,13.22,1.25,0.89,3.43,0.47,7.1,4.87,1.23,1.23,1.21,11.0,7.0,11.0,29.0,5.0,3.0,0.0,1.0,0.0,6.0,7.0,10.0,17.0,4.0,8.0,7.0,14.0,3.0,6.0,13.0,3.0,2.0,0.44,0.32,0.49,1.0,0.0,0.0,27.63,18.0,17.4,16.0,0.18,0.38,0.59,0.85,0.83,0.82,17.91,1.47,1.15,4.11,0.56,9.59,8.13,1.43,1.49,1.45,15.0,10.0,5.0,30.0,2.0,1.0,1.0,3.0,0.0,9.0,10.0,13.0,23.0,1.0,2.0,7.0,13.0,4.0,4.0,18.0,6.0,1.0,0.42,0.8,0.24,1.0,0.0,1.0,31.25,25.0,25.67,4.0,0.24,0.24,0.24,1.46,1.47,1.46,8474618,8476931,Marco Scandella,Jake McCabe,1.9292604501607715,6.173633440514469,0.03487280378266577,0.043366856047497904,3.742726313034948,3.923633938378248,0.07823965983016368
84768848479442,Pouliot-Stecher,pairing,86,24566.0,0.45,0.5243889929170399,0.46,28.35,2.05,1.88,6.56,0.87,15.28,11.35,1.98,2.04,1.96,22.0,16.0,13.0,51.0,18.0,1.0,0.0,8.0,0.0,11.0,16.0,20.0,36.0,5.0,13.0,18.0,27.0,5.0,8.0,29.0,9.0,0.0,0.94,1.11,0.0,1.0,1.0,0.0,50.14,38.0,37.51,31.0,0.39,0.04,0.04,2.4,2.39,2.3,30.56,2.54,1.95,7.17,1.01,16.64,14.69,2.48,2.53,2.46,34.0,10.0,9.0,53.0,3.0,2.0,1.0,7.0,1.0,11.0,20.0,31.0,41.0,7.0,17.0,17.0,24.0,10.0,6.0,31.0,11.0,2.0,0.64,1.25,0.65,1.0,1.0,1.0,53.99,44.0,44.17,4.0,0.4,0.65,0.65,2.29,2.29,2.28,8476884,8479442,Derrick Pouliot,Troy Stecher,2.637792070341121,4.542864121143043,0.010731098816167517,0.044660472132299234,3.2285525852242363,3.9511855717695608,0.05539157094846675
84706028476983,Phaneuf-Ladue,pairing,27,12213.0,0.33,0.5096782117415869,0.42,7.41,0.53,0.48,2.02,0.22,3.82,2.93,0.53,0.51,0.51,8.0,2.0,3.0,13.0,8.0,0.0,0.0,2.0,0.0,3.0,5.0,8.0,10.0,0.0,0.0,8.0,4.0,1.0,1.0,8.0,1.0,1.0,0.16,0.13,0.24,0.0,0.0,0.0,12.47,10.0,9.45,21.0,0.1,0.0,0.0,0.63,0.61,0.61,10.32,1.06,0.72,2.12,0.31,5.61,4.18,1.04,1.06,1.05,10.0,4.0,5.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,9.0,13.0,0.0,0.0,9.0,9.0,1.0,2.0,9.0,4.0,1.0,0.23,0.55,0.29,0.0,0.0,1.0,18.75,14.0,13.94,2.0,0.15,0.29,0.29,0.92,0.94,0.92,8470602,8476983,Dion Phaneuf,Paul LaDue,2.3581429624170966,6.190125276344878,0.0556711238119762,-0.042589246556405724,4.185692116672714,2.092927707593762,0.013081877255570473
84764708479268,Beaulieu-Nelson,pairing,31,9809.0,0.46,0.5104506065857886,0.42,22.85,1.91,1.54,5.77,0.71,12.81,9.26,1.88,1.83,1.79,26.0,6.0,10.0,42.0,5.0,1.0,1.0,5.0,2.0,8.0,14.0,24.0,30.0,2.0,4.0,28.0,23.0,10.0,19.0,22.0,8.0,2.0,0.59,0.79,0.54,1.0,0.0,1.0,39.96,32.0,30.7,15.0,0.32,0.33,0.33,1.9,1.82,1.78,31.73,2.29,1.99,7.94,1.05,18.34,13.4,2.27,2.41,2.39,33.0,12.0,17.0,62.0,1.0,2.0,1.0,10.0,1.0,13.0,18.0,32.0,44.0,2.0,4.0,29.0,18.0,4.0,13.0,38.0,6.0,1.0,1.22,0.85,0.22,0.0,0.0,1.0,65.03,45.0,46.72,7.0,0.41,0.36,0.36,2.33,2.44,2.44,8476470,8479268,Nathan Beaulieu,Casey Nelson,1.835049444387807,5.505148333163421,0.023562900970079736,0.007200072251377421,3.501846271695941,3.15334824094382,0.030762973221457157
84735608477034,Megna-Holzer,pairing,21,12827.0,0.46,0.4596530755437748,0.31,3.68,0.38,0.26,0.83,0.11,2.08,1.34,0.38,0.38,0.38,4.0,1.0,3.0,8.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,7.0,8.0,1.0,1.0,3.0,2.0,0.0,0.1,0.29,0.0,0.0,1.0,0.0,7.91,5.0,4.89,29.0,0.05,0.0,0.0,0.43,0.44,0.44,6.53,0.44,0.39,1.64,0.25,3.6,4.68,0.44,0.44,0.44,8.0,3.0,5.0,16.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,9.0,1.0,2.0,9.0,6.0,1.0,1.0,9.0,2.0,0.0,0.18,0.26,0.0,1.0,1.0,0.0,16.28,11.0,11.24,0.0,0.08,0.0,0.0,0.52,0.52,0.52,8473560,8477034,Korbinian Holzer,Jaycob Megna,2.5259218835269355,8.139081624697901,0.022811303061830768,-0.0050328585869398035,3.485838624396987,2.892809407422464,0.017778444474890964
84740138475197,Cole-Barrie,pairing,62,34217.0,0.55,0.53,0.54,305.96,25.54,20.72,71.0,9.93,171.37,133.45,24.73,25.61,24.8,325.0,107.0,142.0,574.0,23.0,21.0,1.0,95.0,14.0,134.0,145.0,302.0,409.0,45.0,106.0,302.0,191.0,73.0,78.0,317.0,97.0,18.0,8.63,11.42,5.47,10.0,10.0,3.0,575.16,432.0,432.37,46.0,4.27,5.03,5.03,24.78,24.87,24.53,263.81,21.0,17.3,63.16,8.71,148.04,116.79,20.62,20.89,20.51,270.0,105.0,137.0,512.0,24.0,19.0,7.0,63.0,19.0,94.0,156.0,246.0,351.0,59.0,124.0,328.0,255.0,66.0,82.0,288.0,72.0,15.0,8.13,8.69,4.18,6.0,10.0,8.0,510.24,375.0,373.53,50.0,3.57,3.69,3.69,20.88,20.73,20.51,8474013,8475197,Ian Cole,Tyson Barrie,2.41984978227197,4.83969956454394,0.02006859859589938,0.04022504618989681,3.427424084848599,3.8567191911059675,0.060293644785796185
84764708477499,Beaulieu-Ristolainen,pairing,53,11549.0,0.43,0.4982795047190232,0.53,92.94,5.14,5.57,22.26,2.94,54.78,40.31,5.01,5.15,5.02,90.0,41.0,28.0,159.0,6.0,2.0,0.0,33.0,1.0,43.0,47.0,85.0,126.0,13.0,29.0,91.0,71.0,18.0,30.0,111.0,20.0,0.0,2.97,2.17,0.0,3.0,2.0,0.0,159.13,131.0,131.51,19.0,1.13,0.04,0.04,6.23,6.23,6.08,85.15,6.69,5.49,19.85,2.66,47.4,35.92,6.53,6.79,6.62,87.0,31.0,48.0,166.0,9.0,6.0,1.0,20.0,5.0,38.0,40.0,78.0,109.0,11.0,25.0,79.0,69.0,16.0,25.0,89.0,26.0,3.0,2.59,3.31,0.79,3.0,4.0,2.0,167.47,118.0,119.04,16.0,1.13,0.93,0.93,6.89,6.97,6.88,8476470,8477499,Nathan Beaulieu,Rasmus Ristolainen,1.8702918001558575,5.92259070049355,0.01110885909663245,0.05366257907648553,3.2365981815023375,4.142913823443012,0.06477143817311798
84745748475179,Kulikov-Myers,pairing,106,74590.0,0.49,0.5010076417750369,0.51,323.88,23.69,20.08,79.71,10.57,182.6,138.36,23.21,24.3,23.81,321.0,134.0,155.0,610.0,42.0,15.0,2.0,83.0,10.0,141.0,184.0,299.0,433.0,40.0,80.0,354.0,250.0,76.0,108.0,362.0,79.0,14.0,10.28,9.4,4.01,10.0,8.0,4.0,626.9,455.0,466.32,158.0,4.11,3.22,3.33,24.47,25.04,24.73,304.49,24.4,20.14,71.31,10.23,170.22,133.69,23.52,23.94,23.08,307.0,123.0,139.0,569.0,23.0,17.0,5.0,74.0,10.0,136.0,170.0,284.0,407.0,38.0,76.0,290.0,259.0,76.0,125.0,322.0,91.0,17.0,9.02,10.64,4.74,6.0,11.0,6.0,558.85,430.0,422.35,95.0,4.15,4.0,4.0,24.55,24.15,23.71,8474574,8475179,Tyler Myers,Dmitry Kulikov,2.0270813782008315,7.625687089422174,0.027985660845636195,0.007455914593369084,3.5960428885290208,3.1587972103060182,0.03544157543900528
84706138477046,Ryan-Burns,pairing,100,69393.0,0.54,0.5535414234865188,0.54,405.69,33.65,27.62,97.22,14.07,242.15,180.66,32.6,34.05,32.96,439.0,176.0,232.0,847.0,49.0,30.0,6.0,99.0,17.0,207.0,233.0,410.0,586.0,38.0,83.0,410.0,210.0,122.0,132.0,488.0,102.0,25.0,14.37,12.26,7.03,11.0,12.0,6.0,857.96,615.0,621.1,90.0,5.67,5.75,5.75,32.34,32.64,32.1,364.57,28.98,24.32,85.77,12.0,201.22,156.11,28.22,28.72,28.0,377.0,137.0,211.0,725.0,25.0,21.0,3.0,102.0,11.0,151.0,204.0,352.0,489.0,48.0,99.0,377.0,344.0,133.0,153.0,397.0,98.0,19.0,11.33,12.46,5.18,15.0,8.0,2.0,718.89,514.0,511.15,71.0,5.02,3.57,3.57,30.03,29.87,29.48,8470613,8477046,Brent Burns,Joakim Ryan,2.5420431455622325,4.669058838787774,0.033015644634144636,0.0472373013893751,3.703172253209513,4.00606727572879,0.08025294602351973
84708348476476,Morrow-Byfuglien,pairing,26,6383.0,0.58,0.5620758264139118,0.58,60.26,5.29,4.03,14.81,2.0,34.05,25.83,5.15,5.2,5.07,62.0,24.0,27.0,113.0,5.0,6.0,1.0,13.0,1.0,31.0,30.0,57.0,81.0,2.0,4.0,56.0,33.0,21.0,17.0,66.0,15.0,5.0,1.92,1.99,1.38,1.0,4.0,0.0,113.81,86.0,86.49,16.0,0.83,1.16,1.16,4.97,4.94,4.86,43.47,3.85,2.79,10.29,1.41,23.96,18.71,3.7,3.79,3.65,44.0,17.0,22.0,83.0,4.0,2.0,0.0,12.0,0.0,19.0,24.0,40.0,57.0,3.0,6.0,38.0,23.0,13.0,21.0,46.0,11.0,4.0,1.34,1.36,1.15,2.0,2.0,0.0,82.03,61.0,59.82,20.0,0.58,0.63,0.63,3.81,3.75,3.62,8470834,8476476,Dustin Byfuglien,Joe Morrow,2.8199906000313333,9.023969920100264,0.043885681950247446,0.07665527403324363,3.9346839718730524,4.6326157601842946,0.12054095598349107
84702818480035,Keith-Jokiharju,pairing,38,21077.0,0.48,0.54,0.51,182.21,13.85,11.89,44.37,5.87,102.71,78.32,13.59,13.61,13.36,193.0,64.0,101.0,358.0,14.0,10.0,2.0,56.0,8.0,72.0,97.0,179.0,243.0,22.0,53.0,183.0,89.0,42.0,58.0,204.0,45.0,8.0,5.79,5.67,2.37,4.0,6.0,4.0,349.6,257.0,252.52,49.0,2.43,2.12,1.88,14.4,14.15,13.99,170.47,15.28,12.23,38.7,5.61,97.44,73.75,14.64,15.59,14.95,174.0,69.0,64.0,307.0,18.0,14.0,3.0,39.0,6.0,71.0,95.0,156.0,225.0,19.0,41.0,198.0,144.0,51.0,50.0,171.0,58.0,14.0,5.39,6.36,3.54,5.0,9.0,4.0,314.43,243.0,248.37,39.0,2.54,2.67,2.67,15.15,15.43,15.11,8470281,8480035,Duncan Keith,Henri Jokiharju,2.3912321487877786,8.369312520757223,0.02223626595944994,0.04475388453535678,3.4735913961680396,3.9531750834287624,0.06699015049480672
84719588479410,Sergachev-Girardi,pairing,76,17679.0,0.56,0.5325742406244698,0.56,141.7,11.78,9.68,32.58,4.54,80.55,60.88,11.41,11.82,11.44,131.0,69.0,63.0,263.0,18.0,8.0,4.0,27.0,9.0,74.0,69.0,118.0,187.0,22.0,50.0,105.0,108.0,27.0,29.0,142.0,52.0,6.0,4.15,6.16,1.48,6.0,4.0,3.0,267.03,200.0,202.37,19.0,2.01,1.73,1.73,12.06,12.08,11.86,114.53,9.07,7.67,25.92,3.58,64.21,49.55,8.91,9.01,8.84,119.0,41.0,65.0,225.0,9.0,5.0,1.0,25.0,5.0,50.0,66.0,110.0,151.0,21.0,48.0,102.0,101.0,24.0,26.0,125.0,31.0,4.0,4.04,3.94,1.08,6.0,3.0,0.0,222.11,160.0,158.53,14.0,1.58,0.88,0.88,9.78,9.7,9.62,8471958,8479410,Dan Girardi,Mikhail Sergachev,3.6653656881045302,3.868997115221449,0.06203077790643052,0.010689471885648727,4.321141003065369,3.2276660084861035,0.07272024979207925
84706078476473,Seabrook-Murphy,pairing,41,18444.0,0.55,0.5375943396226415,0.54,164.56,15.11,10.81,37.98,5.2,89.14,65.77,14.51,15.36,14.75,176.0,48.0,98.0,322.0,15.0,14.0,3.0,39.0,2.0,57.0,97.0,161.0,209.0,15.0,32.0,148.0,147.0,41.0,44.0,161.0,46.0,17.0,4.65,5.26,5.2,3.0,6.0,6.0,321.56,224.0,224.61,30.0,2.23,3.77,4.18,13.17,13.36,13.22,139.59,12.12,9.2,32.73,4.52,76.62,58.81,11.72,12.12,11.72,143.0,51.0,80.0,274.0,11.0,10.0,3.0,32.0,9.0,51.0,81.0,132.0,183.0,20.0,40.0,195.0,143.0,45.0,50.0,150.0,32.0,12.0,4.49,4.08,3.55,1.0,4.0,6.0,275.25,194.0,193.45,36.0,1.92,2.28,2.28,11.76,11.7,11.52,8470607,8476473,Brent Seabrook,Connor Murphy,2.9277813923227067,5.8555627846454135,0.031820020816866745,0.06093535275358958,3.677707674131848,4.297810470480555,0.09275537357045632
84745638480147,Fantenberg-Doughty,pairing,50,6809.0,0.38,0.5750154207666324,0.56,20.42,0.91,1.23,5.03,0.63,11.59,10.62,0.9,0.89,0.89,20.0,10.0,15.0,45.0,3.0,0.0,0.0,7.0,0.0,8.0,15.0,20.0,30.0,4.0,14.0,16.0,18.0,4.0,5.0,28.0,2.0,0.0,0.67,0.23,0.0,0.0,0.0,0.0,42.5,30.0,28.59,10.0,0.25,0.0,0.0,1.15,1.13,1.13,17.6,1.51,1.11,4.07,0.54,9.69,7.07,1.44,1.62,1.54,15.0,9.0,6.0,30.0,2.0,2.0,1.0,5.0,0.0,9.0,6.0,13.0,22.0,7.0,22.0,26.0,22.0,3.0,4.0,20.0,2.0,2.0,0.63,0.24,0.64,1.0,0.0,1.0,31.54,24.0,25.22,1.0,0.23,0.64,0.64,1.11,1.16,1.15,8474563,8480147,Drew Doughty,Oscar Fantenberg,1.5861359964752533,5.287119988250844,0.031225500738300105,0.10594474942596332,3.6650454944937847,5.256427490515419,0.13717025016426343
