lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name
847750384788318480074,Domi-Texier-Stenlund,line,5,1303.0,33.0,0.54,0.63,0.65,10.64,0.65,0.66,2.74,0.33,6.04,4.57,0.65,0.67,0.66,11.0,4.0,5.0,20.0,0.0,1.0,0.0,2.0,0.0,4.0,8.0,11.0,15.0,1.0,2.0,5.0,7.0,1.0,4.0,14.0,0.0,1.0,0.34,0.0,0.32,0.0,0.0,0.0,20.68,15.0,15.44,3.0,0.14,0.32,0.32,0.47,0.48,0.48,5.38,0.56,0.35,1.35,0.17,3.25,2.32,0.55,0.53,0.53,4.0,4.0,4.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,10.0,3.0,1.0,2.0,6.0,1.0,1.0,0.16,0.1,0.3,0.0,0.0,1.0,11.16,8.0,7.45,0.0,0.07,0.3,0.3,0.33,0.3,0.3,8477503,8478831,8480074,Max Domi,Kevin Stenlund
847747884779498478434,Carrier-Kolesar-Tuch,line,14,2087.0,105.0,0.54,0.56,0.6,20.02,1.61,1.33,4.87,0.62,11.37,8.19,1.59,1.63,1.62,19.0,9.0,8.0,36.0,1.0,1.0,0.0,7.0,0.0,11.0,8.0,18.0,27.0,2.0,4.0,19.0,18.0,7.0,2.0,22.0,4.0,2.0,0.59,0.51,0.51,1.0,0.0,0.0,37.69,28.0,29.38,2.0,0.27,0.21,0.21,1.67,1.72,1.71,14.13,1.39,1.01,3.16,0.45,7.38,5.62,1.32,1.36,1.3,13.0,6.0,9.0,28.0,0.0,1.0,0.0,4.0,0.0,8.0,6.0,13.0,19.0,3.0,6.0,18.0,32.0,6.0,8.0,13.0,6.0,0.0,0.56,0.82,0.0,0.0,0.0,0.0,27.19,19.0,18.65,5.0,0.21,0.19,0.19,1.41,1.39,1.35,8477478,8477949,8478434,William Carrier,Alex Tuch
84717248480058,Joseph-Letang,pairing,14,8689.0,46.0,0.45,0.5,0.54,71.43,4.98,4.46,17.4,2.25,39.73,30.19,4.81,5.1,4.93,70.0,29.0,27.0,126.0,6.0,1.0,1.0,21.0,5.0,30.0,36.0,64.0,93.0,14.0,28.0,74.0,86.0,21.0,21.0,83.0,11.0,5.0,2.21,1.33,1.44,2.0,1.0,3.0,127.43,99.0,100.36,11.0,0.91,0.34,0.34,5.55,5.67,5.59,64.02,5.97,4.52,15.06,2.0,33.79,24.67,5.77,5.99,5.79,61.0,25.0,40.0,126.0,6.0,5.0,0.0,10.0,2.0,33.0,30.0,55.0,80.0,7.0,14.0,74.0,64.0,14.0,19.0,56.0,24.0,6.0,1.46,2.97,1.54,1.0,4.0,1.0,126.88,86.0,87.04,12.0,0.95,1.05,1.05,5.86,5.88,5.78,8471724,8480058,,Kris Letang,Pierre-Olivier Joseph
847419084781158481624,Mikheyev-Engvall-Simmonds,line,9,3082.0,48.0,0.55,0.48,0.54,28.98,2.06,2.06,6.75,0.94,17.69,12.5,2.03,2.15,2.11,35.0,7.0,6.0,48.0,1.0,0.0,0.0,10.0,1.0,12.0,18.0,34.0,41.0,3.0,6.0,22.0,22.0,3.0,10.0,31.0,11.0,0.0,0.87,1.19,0.0,0.0,1.0,0.0,50.22,42.0,43.98,7.0,0.42,0.0,0.0,2.48,2.58,2.54,25.06,1.7,1.6,5.39,0.76,15.04,11.5,1.68,1.69,1.67,24.0,12.0,15.0,51.0,1.0,0.0,0.0,2.0,0.0,12.0,21.0,23.0,35.0,0.0,0.0,20.0,23.0,5.0,7.0,28.0,8.0,0.0,0.71,0.99,0.0,1.0,0.0,0.0,50.13,36.0,35.09,4.0,0.33,0.0,0.0,2.03,2.01,1.99,8474190,8478115,8481624,Wayne Simmonds,Pierre Engvall
847688884774168479400,Grigorenko-Dubois-Bjorkstrand,line,3,1947.0,4.0,0.44,0.53,0.49,15.79,1.08,1.01,3.68,0.49,8.77,6.97,1.07,1.12,1.1,20.0,2.0,9.0,31.0,0.0,1.0,0.0,7.0,1.0,5.0,8.0,20.0,22.0,2.0,4.0,19.0,5.0,3.0,0.0,17.0,4.0,1.0,0.38,0.44,0.27,0.0,0.0,0.0,31.59,22.0,22.35,0.0,0.21,0.13,0.13,1.16,1.19,1.18,16.62,1.37,1.11,4.39,0.49,9.18,6.46,1.26,1.34,1.23,19.0,4.0,5.0,28.0,2.0,3.0,0.0,8.0,0.0,3.0,7.0,17.0,21.0,0.0,0.0,15.0,10.0,3.0,1.0,19.0,1.0,3.0,0.39,0.12,0.86,1.0,1.0,0.0,27.66,23.0,22.84,1.0,0.23,0.64,0.64,0.95,0.92,0.9,8476888,8477416,8479400,Mikhail Grigorenko,Oliver Bjorkstrand
847487084763998476624,Coleman-Johnson-Goodrow,line,23,6404.0,147.0,0.53,0.64,0.64,61.87,3.71,3.9,14.34,1.88,35.94,27.23,3.69,3.8,3.77,65.0,22.0,27.0,114.0,4.0,2.0,0.0,18.0,0.0,30.0,33.0,61.0,83.0,7.0,17.0,59.0,60.0,9.0,11.0,73.0,13.0,1.0,1.88,1.54,0.3,1.0,3.0,0.0,114.66,87.0,88.48,9.0,0.79,0.42,0.42,4.09,4.15,4.12,36.75,3.28,2.48,8.49,1.1,19.85,14.8,3.13,3.35,3.2,37.0,13.0,14.0,64.0,3.0,3.0,1.0,10.0,0.0,13.0,21.0,34.0,47.0,7.0,17.0,39.0,47.0,11.0,9.0,35.0,13.0,2.0,1.05,1.72,0.51,1.0,2.0,0.0,64.67,50.0,50.67,8.0,0.52,0.49,0.49,3.31,3.38,3.34,8474870,8476399,8476624,Tyler Johnson,Blake Coleman
847354484735488477989,Brassard-Dvorak-Kessel,line,10,1482.0,84.0,0.63,0.6,0.6,11.4,0.54,0.84,3.11,0.49,7.53,5.49,0.53,0.51,0.51,11.0,7.0,7.0,25.0,1.0,2.0,1.0,3.0,0.0,6.0,6.0,10.0,17.0,3.0,6.0,23.0,10.0,4.0,6.0,17.0,1.0,0.0,0.45,0.09,0.0,1.0,0.0,0.0,24.36,18.0,17.44,3.0,0.17,0.02,0.02,0.69,0.66,0.65,8.6,0.32,0.49,2.24,0.27,4.89,3.79,0.31,0.31,0.3,8.0,4.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,8.0,12.0,2.0,4.0,12.0,3.0,2.0,0.0,12.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,17.05,12.0,11.79,0.0,0.1,0.0,0.0,0.41,0.4,0.4,8473544,8473548,8477989,Derick Brassard,Phil Kessel
847516484793688480806,Jones-Lundestrom-Silfverberg,line,7,1132.0,58.0,0.2,0.36,0.35,6.33,0.26,0.36,1.8,0.21,3.78,2.6,0.26,0.25,0.25,7.0,2.0,4.0,13.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,7.0,9.0,1.0,2.0,9.0,12.0,2.0,5.0,9.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,12.12,9.0,8.56,5.0,0.07,0.0,0.0,0.34,0.32,0.32,11.83,1.07,0.81,3.1,0.41,6.76,4.86,1.05,1.15,1.12,13.0,4.0,6.0,23.0,3.0,1.0,0.0,1.0,0.0,6.0,6.0,10.0,14.0,0.0,0.0,8.0,10.0,1.0,5.0,13.0,3.0,1.0,0.4,0.35,0.33,1.0,1.0,1.0,24.11,17.0,17.92,3.0,0.16,0.13,0.13,1.1,1.17,1.15,8475164,8479368,8480806,Jakob Silfverberg,Max Jones
847414984800648480801,Tkachuk-Norris-Dadonov,line,22,4553.0,218.0,0.38,0.41,0.4,32.14,2.23,2.01,7.81,1.01,19.15,13.79,2.2,2.17,2.14,30.0,16.0,15.0,61.0,2.0,1.0,0.0,7.0,0.0,20.0,16.0,28.0,44.0,3.0,9.0,51.0,55.0,6.0,24.0,37.0,8.0,1.0,1.01,0.96,0.26,0.0,1.0,1.0,59.11,46.0,44.99,19.0,0.42,0.11,0.11,2.53,2.48,2.44,47.51,3.65,3.05,11.11,1.55,27.52,21.13,3.52,3.77,3.64,46.0,22.0,19.0,87.0,4.0,1.0,1.0,16.0,1.0,21.0,25.0,42.0,64.0,6.0,17.0,34.0,42.0,6.0,8.0,53.0,12.0,3.0,1.5,1.37,0.77,0.0,3.0,1.0,90.47,68.0,70.09,5.0,0.63,0.23,0.51,3.77,3.89,3.8,8474149,8480064,8480801,Evgenii Dadonov,Josh Norris
847634684774968479346,Gaudreau-Lindholm-Dube,line,12,630.0,146.0,0.49,0.44,0.48,6.75,0.53,0.41,1.47,0.24,3.98,3.37,0.53,0.52,0.51,9.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,9.0,10.0,0.0,0.0,2.0,4.0,0.0,1.0,8.0,2.0,0.0,0.29,0.23,0.0,0.0,0.0,0.0,11.69,10.0,9.89,1.0,0.08,0.0,0.0,0.61,0.6,0.6,8.2,0.54,0.51,1.82,0.24,4.66,3.23,0.53,0.55,0.54,6.0,5.0,4.0,15.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,6.0,11.0,0.0,0.0,1.0,3.0,0.0,3.0,9.0,2.0,0.0,0.3,0.24,0.0,0.0,0.0,0.0,15.68,11.0,11.32,1.0,0.1,0.0,0.0,0.65,0.66,0.65,8476346,8477496,8479346,Johnny Gaudreau,Elias Lindholm
846613984764428477987,Nieto-Marleau-Donato,line,7,1306.0,53.0,0.28,0.36,0.37,8.01,0.54,0.45,1.98,0.25,4.5,3.29,0.54,0.51,0.51,9.0,2.0,5.0,16.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,9.0,11.0,1.0,2.0,5.0,9.0,3.0,3.0,9.0,1.0,1.0,0.16,0.11,0.28,0.0,0.0,0.0,15.52,11.0,10.7,1.0,0.09,0.0,0.0,0.63,0.6,0.6,14.25,1.39,0.87,3.42,0.45,7.29,5.58,1.35,1.41,1.37,15.0,4.0,9.0,28.0,1.0,2.0,0.0,4.0,0.0,7.0,5.0,14.0,18.0,0.0,0.0,12.0,7.0,2.0,2.0,12.0,5.0,2.0,0.23,0.63,0.53,0.0,1.0,0.0,27.86,19.0,18.59,1.0,0.18,0.45,0.45,1.12,1.14,1.13,8466139,8476442,8477987,Patrick Marleau,Matt Nieto
847646084783988479400,Dubois-Scheifele-Connor,line,3,1490.0,9.0,0.3,0.34,0.35,6.51,0.46,0.43,1.44,0.19,3.83,2.64,0.46,0.51,0.51,6.0,3.0,4.0,13.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,7.0,3.0,6.0,8.0,16.0,4.0,8.0,6.0,3.0,0.0,0.12,0.34,0.0,0.0,2.0,0.0,14.61,9.0,10.06,6.0,0.09,0.0,0.0,0.55,0.61,0.61,12.7,1.09,0.92,2.85,0.38,6.78,4.98,1.09,1.1,1.1,13.0,4.0,8.0,25.0,2.0,1.0,0.0,4.0,0.0,5.0,5.0,11.0,15.0,1.0,2.0,15.0,16.0,8.0,5.0,13.0,4.0,0.0,0.43,0.67,0.0,1.0,1.0,0.0,24.63,17.0,17.04,2.0,0.19,0.18,0.18,1.11,1.1,1.1,8476460,8478398,8479400,Mark Scheifele,Kyle Connor
847645984785508482109,LafreniÈRe-Zibanejad-Panarin,line,5,737.0,48.0,0.46,0.48,0.5,6.52,0.53,0.4,1.85,0.21,3.48,2.51,0.49,0.59,0.55,5.0,4.0,3.0,12.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,8.0,1.0,2.0,13.0,4.0,1.0,0.0,7.0,2.0,0.0,0.2,0.34,0.0,0.0,1.0,0.0,13.3,9.0,9.9,0.0,0.08,0.0,0.0,0.62,0.68,0.64,6.53,0.63,0.5,1.89,0.24,3.41,2.33,0.63,0.61,0.6,8.0,1.0,4.0,13.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,7.0,8.0,0.0,0.0,4.0,2.0,1.0,1.0,6.0,2.0,1.0,0.14,0.24,0.25,1.0,0.0,0.0,13.04,9.0,8.72,1.0,0.11,0.15,0.15,0.59,0.57,0.57,8476459,8478550,8482109,Mika Zibanejad,Artemi Panarin
847632684764548478402,Nugent-Hopkins-Mcdavid-Archibald,line,14,906.0,189.0,0.55,0.5,0.54,10.45,1.09,0.76,2.15,0.33,5.48,4.19,1.08,1.03,1.03,12.0,2.0,4.0,18.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,12.0,14.0,0.0,0.0,7.0,12.0,1.0,4.0,7.0,6.0,1.0,0.24,0.59,0.26,0.0,0.0,0.0,16.64,14.0,13.14,2.0,0.16,0.0,0.0,1.25,1.18,1.17,9.29,0.89,0.65,1.88,0.26,4.9,3.42,0.86,0.91,0.88,11.0,1.0,6.0,18.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,10.0,11.0,1.0,2.0,3.0,7.0,2.0,7.0,8.0,3.0,1.0,0.28,0.38,0.23,1.0,0.0,0.0,18.39,12.0,12.31,5.0,0.14,0.17,0.17,0.85,0.88,0.87,8476326,8476454,8478402,Josh Archibald,Ryan Nugent-Hopkins
84746008475790,Josi-Gudbranson,pairing,6,3031.0,18.0,0.5,0.42,0.43,23.64,2.31,1.68,5.26,0.75,12.63,9.37,2.24,2.4,2.33,25.0,7.0,11.0,43.0,2.0,1.0,1.0,4.0,0.0,15.0,10.0,23.0,30.0,2.0,4.0,24.0,32.0,6.0,6.0,23.0,8.0,1.0,0.91,0.99,0.42,0.0,1.0,1.0,44.83,32.0,33.22,3.0,0.35,0.42,0.42,2.24,2.35,2.28,29.5,2.28,1.95,6.97,0.99,17.58,13.23,2.19,2.3,2.21,33.0,10.0,16.0,59.0,1.0,1.0,0.0,9.0,1.0,13.0,18.0,32.0,42.0,2.0,4.0,21.0,25.0,5.0,5.0,32.0,10.0,1.0,0.82,1.2,0.26,0.0,1.0,0.0,57.78,43.0,42.72,3.0,0.4,0.06,0.06,2.62,2.64,2.56,8474600,8475790,,Roman Josi,Erik Gudbranson
847707084779308480748,Sherwood-Bellemare-O'Brien,line,3,678.0,28.0,0.92,0.73,0.73,11.44,1.25,0.79,3.44,0.46,5.9,4.15,1.21,1.23,1.19,13.0,3.0,6.0,22.0,0.0,3.0,0.0,4.0,0.0,8.0,1.0,13.0,16.0,0.0,0.0,5.0,16.0,1.0,1.0,12.0,2.0,2.0,0.36,0.24,0.66,0.0,0.0,0.0,21.62,16.0,15.96,0.0,0.17,0.67,0.67,0.75,0.75,0.74,4.2,0.1,0.22,1.17,0.13,2.56,1.82,0.1,0.1,0.1,4.0,2.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,4.0,8.0,5.0,8.0,1.0,1.0,6.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.26,6.0,6.17,1.0,0.04,0.0,0.0,0.14,0.15,0.15,8477070,8477930,8480748,Liam O'Brien,Pierre-Edouard Bellemare
847123384751518480789,Wahlstrom-Zajac-Palmieri,line,2,616.0,14.0,0.57,0.67,0.54,4.38,0.27,0.26,1.2,0.16,2.99,2.12,0.27,0.3,0.3,6.0,1.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,5.0,6.0,0.0,1.0,5.0,2.0,0.0,0.09,0.18,0.0,1.0,0.0,0.0,13.09,7.0,7.75,0.0,0.05,0.0,0.0,0.32,0.35,0.35,4.25,0.2,0.26,0.87,0.13,2.57,1.98,0.2,0.19,0.19,4.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,6.0,0.0,0.0,5.0,5.0,0.0,1.0,5.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,5.71,6.0,5.74,1.0,0.05,0.0,0.0,0.25,0.24,0.24,8471233,8475151,8480789,Travis Zajac,Kyle Palmieri
847840184784478479573,Maltsev-Zacha-Merkley,line,3,1666.0,9.0,0.35,0.39,0.33,10.61,0.83,0.63,2.35,0.34,5.76,5.08,0.79,0.88,0.83,12.0,3.0,9.0,24.0,1.0,1.0,0.0,2.0,0.0,6.0,5.0,11.0,14.0,3.0,6.0,16.0,8.0,3.0,3.0,12.0,2.0,1.0,0.28,0.26,0.29,0.0,1.0,0.0,25.09,15.0,15.63,2.0,0.13,0.29,0.29,0.68,0.72,0.71,20.05,1.52,1.37,4.9,0.7,12.74,8.77,1.49,1.45,1.42,21.0,9.0,7.0,37.0,3.0,1.0,0.0,4.0,2.0,12.0,8.0,18.0,27.0,0.0,0.0,22.0,8.0,1.0,8.0,23.0,6.0,1.0,0.67,0.65,0.21,2.0,0.0,1.0,35.11,30.0,28.78,6.0,0.28,0.12,0.12,1.68,1.6,1.57,8478401,8478447,8479573,Pavel Zacha,Nick Merkley
847742584794078479415,Bratt-Mcleod-Wood,line,8,765.0,90.0,0.3,0.32,0.4,2.69,0.17,0.16,0.62,0.09,1.7,1.27,0.17,0.16,0.16,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,5.0,4.0,0.0,4.0,3.0,1.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,5.69,4.0,3.8,1.0,0.03,0.0,0.0,0.2,0.19,0.19,4.49,0.39,0.36,0.83,0.12,2.45,1.85,0.39,0.42,0.42,4.0,2.0,7.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,7.0,5.0,1.0,1.0,4.0,2.0,0.0,0.17,0.22,0.0,0.0,1.0,0.0,14.01,6.0,6.45,1.0,0.07,0.0,0.0,0.46,0.49,0.49,8477425,8479407,8479415,Miles Wood,Jesper Bratt
84746288476300,Nesterov-Stone,pairing,11,3454.0,54.0,0.56,0.51,0.52,34.0,2.55,2.29,8.42,1.09,20.06,14.59,2.35,2.43,2.23,31.0,18.0,10.0,59.0,2.0,2.0,0.0,8.0,1.0,17.0,19.0,29.0,47.0,2.0,4.0,29.0,21.0,8.0,13.0,40.0,7.0,2.0,0.97,0.83,0.75,2.0,0.0,0.0,55.97,49.0,46.76,8.0,0.47,0.75,0.75,2.27,2.15,2.08,33.29,1.97,2.04,7.89,0.98,18.44,14.68,1.94,2.14,2.11,36.0,10.0,10.0,56.0,3.0,1.0,1.0,8.0,2.0,11.0,21.0,33.0,43.0,2.0,4.0,28.0,12.0,8.0,9.0,38.0,7.0,1.0,0.99,0.69,0.29,2.0,0.0,1.0,60.34,46.0,49.41,3.0,0.41,0.29,0.29,2.09,2.26,2.24,8474628,8476300,,Michael Stone,Nikita Nesterov
84793768481014,Romanov-Mete,pairing,12,8214.0,38.0,0.6,0.59,0.57,70.47,6.01,4.7,16.52,2.22,39.03,28.52,5.85,5.98,5.83,67.0,30.0,44.0,141.0,8.0,6.0,1.0,17.0,1.0,21.0,44.0,59.0,89.0,10.0,23.0,66.0,69.0,14.0,35.0,68.0,25.0,4.0,1.84,2.93,1.23,3.0,3.0,2.0,140.48,97.0,96.27,26.0,0.98,1.29,1.29,5.69,5.67,5.61,53.3,4.03,3.63,11.84,1.7,29.49,23.31,4.0,4.17,4.13,56.0,18.0,23.0,97.0,5.0,1.0,0.0,14.0,0.0,19.0,35.0,51.0,69.0,7.0,17.0,52.0,74.0,13.0,31.0,55.0,16.0,3.0,1.45,1.92,0.66,0.0,4.0,1.0,98.05,74.0,75.26,25.0,0.75,0.16,0.16,4.63,4.77,4.73,8479376,8481014,,Victor Mete,Alexander Romanov
847845584796448480072,Wagner-Andersson-Luff,line,2,1021.0,8.0,0.46,0.48,0.5,8.73,0.44,0.55,2.6,0.32,5.34,3.76,0.42,0.44,0.43,8.0,5.0,1.0,14.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,8.0,13.0,2.0,4.0,8.0,6.0,0.0,3.0,11.0,2.0,0.0,0.23,0.21,0.0,0.0,0.0,0.0,14.8,13.0,13.53,3.0,0.11,0.02,0.02,0.53,0.53,0.52,8.71,0.52,0.53,2.32,0.29,5.41,3.93,0.5,0.51,0.49,6.0,7.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,6.0,13.0,3.0,6.0,12.0,8.0,1.0,1.0,11.0,1.0,1.0,0.15,0.14,0.22,0.0,0.0,0.0,14.17,13.0,12.51,1.0,0.11,0.0,0.0,0.62,0.62,0.6,8478455,8479644,8480072,Austin Wagner,Matt Luff
84799988480336,Anderson-Walker,pairing,31,2136.0,223.0,0.52,0.48,0.52,18.29,1.67,1.22,4.78,0.72,10.94,7.68,1.55,1.61,1.49,20.0,7.0,7.0,34.0,1.0,4.0,1.0,3.0,1.0,7.0,11.0,19.0,26.0,2.0,7.0,3.0,12.0,3.0,5.0,21.0,3.0,3.0,0.52,0.39,0.76,0.0,0.0,1.0,32.73,27.0,26.06,5.0,0.25,0.72,0.7,1.22,1.18,1.16,17.95,1.52,1.25,4.37,0.64,9.98,7.23,1.51,1.54,1.52,21.0,4.0,12.0,37.0,0.0,0.0,0.0,4.0,0.0,7.0,14.0,21.0,25.0,4.0,11.0,2.0,10.0,2.0,3.0,21.0,3.0,1.0,0.91,0.32,0.3,0.0,0.0,0.0,38.16,25.0,25.45,3.0,0.26,0.0,0.0,1.78,1.8,1.78,8479998,8480336,,Mikey Anderson,Sean Walker
847356384752098477839,Sheary-Backstrom-Panik,line,8,755.0,68.0,0.15,0.26,0.29,2.69,0.1,0.15,0.73,0.09,1.69,1.23,0.1,0.11,0.11,4.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,5.0,2.0,2.0,4.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,5.36,4.0,4.15,1.0,0.03,0.0,0.0,0.13,0.14,0.14,7.18,0.59,0.53,1.89,0.25,3.91,2.82,0.58,0.59,0.58,8.0,2.0,4.0,14.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,7.0,9.0,2.0,4.0,5.0,9.0,1.0,3.0,7.0,3.0,0.0,0.24,0.35,0.0,1.0,0.0,0.0,13.79,10.0,9.89,2.0,0.11,0.04,0.04,0.66,0.66,0.65,8473563,8475209,8477839,Nicklas Backstrom,Richard Panik
847488484751708479385,Hoffman-Schenn-Kyrou,line,10,2718.0,95.0,0.51,0.55,0.55,22.55,1.39,1.4,5.33,0.69,12.48,9.71,1.39,1.37,1.37,21.0,10.0,11.0,42.0,2.0,0.0,0.0,4.0,1.0,7.0,17.0,19.0,29.0,2.0,4.0,17.0,11.0,9.0,6.0,26.0,5.0,0.0,0.73,0.66,0.0,1.0,1.0,0.0,41.68,31.0,30.49,5.0,0.29,0.0,0.0,1.68,1.66,1.65,17.35,1.32,1.17,4.0,0.59,10.11,7.81,1.31,1.32,1.31,14.0,11.0,10.0,35.0,1.0,0.0,0.0,3.0,0.0,10.0,11.0,13.0,24.0,2.0,4.0,23.0,14.0,2.0,7.0,20.0,5.0,0.0,0.72,0.6,0.0,1.0,0.0,0.0,34.88,25.0,24.73,5.0,0.24,0.0,0.0,1.56,1.56,1.55,8474884,8475170,8479385,Mike Hoffman,Brayden Schenn
847691984770158480029,Formenton-Tierney-Brown,line,27,2091.0,235.0,0.66,0.4962840746054519,0.68,8.6,0.64,0.68,2.36,0.34,5.23,3.76,0.61,0.65,0.62,9.0,4.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,9.0,13.0,1.0,2.0,10.0,7.0,4.0,3.0,11.0,1.0,1.0,0.31,0.1,0.22,0.0,0.0,0.0,16.1,13.0,13.08,1.0,0.14,0.22,0.22,0.55,0.55,0.54,4.11,0.33,0.32,0.92,0.14,2.55,1.73,0.33,0.34,0.34,5.0,1.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,6.0,11.0,2.0,4.0,5.0,1.0,0.0,0.25,0.09,0.0,0.0,0.0,0.0,12.74,6.0,6.26,3.0,0.07,0.0,0.0,0.4,0.41,0.41,8476919,8477015,8480029,Chris Tierney,Connor Brown
847836684785698479066,Lomberg-Acciari-Vatrano,line,4,693.0,21.0,0.18,0.35,0.31,2.88,0.13,0.12,0.7,0.09,1.55,1.4,0.13,0.13,0.13,2.0,2.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,12.0,0.0,1.0,3.0,1.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0,8.63,4.0,3.96,1.0,0.02,0.0,0.0,0.16,0.16,0.16,6.46,0.58,0.37,1.65,0.22,3.43,2.75,0.57,0.59,0.58,7.0,2.0,8.0,17.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,7.0,9.0,0.0,0.0,8.0,9.0,2.0,4.0,7.0,1.0,1.0,0.18,0.13,0.28,0.0,0.0,0.0,17.77,9.0,9.27,2.0,0.08,0.13,0.13,0.54,0.54,0.52,8478366,8478569,8479066,Frank Vatrano,Noel Acciari
